what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963620014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963620173
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316963625268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963625757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963629180
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963634478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963637064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963641837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963644823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963662126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963665994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963666259
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963687079
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1316963695147
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1316963695196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316963696068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963699365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963700255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1316963718229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316963725445
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316963744170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316963753111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316963772721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316963780415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316963794866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963797469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963798461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963799704
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963841273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963841894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963844424
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316963845920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963846942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963850490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316963864509
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316963871837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316963924660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316964920815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316964924947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316964928043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316964931183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316964932695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316964946634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316964982388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316964984072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316964986295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316964989200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316964990779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316964997028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965001067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316965009081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965011598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965018681
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316965025605
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965043398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965047680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965052016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965081303
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965089095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965091378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965092243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965094850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965100016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965104525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965114151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965116344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965118782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965120466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965126484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965128308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965134044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965139785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965152460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965156165
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965157396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965167711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965173155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965175925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965180399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965182324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965193010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965196764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965203257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965207178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965220971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965224898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965226713
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965230046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965249758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965251623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316965275929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1316965289220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316965309570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965326276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965328187
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316965329617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965331635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965334190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965339012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965341438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965344226
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965345724
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316965348189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965350878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965354284
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316965354491
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316965354535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965356654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965358107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316965373744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965376324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965378982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965379827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965381934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965385593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965387605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316965394516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965395329
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965398035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965404785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965406931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316965414882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965416554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965422756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316965446675
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316965455017
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316965456766
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316965461272
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316965463404
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316965468035
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316965474016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965476392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965586276
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316965588842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965594279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965605021
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316965605336
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316965605391
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316965623443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965632228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965691923
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316965692172
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316965692215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965759378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965848687
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316965851181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316965874333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316965889257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316965892535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966030207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316966034092
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966034324
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1316966034390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966036944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1316966049000
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316966065066
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316966066387
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316966072076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966077629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966080432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316966080494
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316966084476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1316966089832
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316966091268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966097186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966098756
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316966101740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316966102701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1316966118551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316966150827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1316966158880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966160344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966164836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316966223029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966227396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966227573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316966233350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966243631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966251078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316966306923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1316966332063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1316966337558
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316966341155
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966369914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316966370371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316966371235
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1316966374639
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1316966374943
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1316966375154
started,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1316966376111
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1316966377932
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316966387306
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1316966390418
