what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.egit.ui,1.0.0.201106090707-r,"org.eclipse.egit.ui.team.Commit",1316641428047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316641428374
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316641429368
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316641432110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316641438879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316641464542
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1316641464593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1316641464593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316641466046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316641554380
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316641555637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316641989096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316641995773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316641997604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316642082409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316642129410
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1316642138175
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1316642141960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316642145037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316642148677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316642149305
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316642156325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316642159523
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316642165334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316642168407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316642172366
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316642188474
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1316642203556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316642222423
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316642225705
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316642248292
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1316642250669
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1316642252803
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1316642281021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316642457041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316642459057
